Bigram,PMI
प्रशासक नियुक्त,10.423363725911022
उपयोगिता प्रमाण,10.423153953637128
अखबार हिन्दुस्तान,10.422749027637318
निडर होकर,10.422714750526763
राष्ट्रीय ध्वज,10.422606113485354
कथा व्यास,10.422592620143167
रक्षाबंधन पर्व,10.422567802593218
अजमेर शरीफ,10.4225663844604
देखकर दंग,10.422565143596207
खाका तैयार,10.42250205623093
नींद खुली,10.4218987335993
सोशल मिडिया,10.421832502331055
वोट डालने,10.421734368562571
सांसद भगवंत,10.420920980810683
हेरोइन बरामद,10.42067303404912
तेजप्रताप यादव,10.420265092748116
सभ्य समाज,10.420256273953811
भगवा रंग,10.419343818467823
सफेद रंग,10.419230215960509
रेत खनन,10.418382498742188
मुद्रा ब्रोकर,10.418315319710326
हाउसफुल 4,10.417969620318482
टेलीकॉम कंपनियां,10.417349545022214
रानी रामपाल,10.415591119013616
अभिवादन स्वीकार,10.415381068895302
पाकिस्तान Pakistan,10.415372287743317
कमर तोड़,10.414783626624143
विटामिन सी,10.414553671288834
प्रसाद मौर्या,10.414459976041696
रिचार्ज प्लान,10.41444018444431
तीर्थ स्थलों,10.414365444044565
पशु चिकित्सक,10.414308569815393
ट्रिपल कैमरा,10.414304160505704
जनरल वीके,10.413930395026576
लापरवाही बर्दाश्त,10.413003964470763
शासकीय अधिवक्ता,10.412987910807937
गंगा घाटों,10.41252027911019
बचाए रखना,10.412253817219193
न्‍ यू,10.412248763032084
कंट्रोल ब्यूरो,10.411471589198666
औपचारिकताएं पूरी,10.4114453689906
अहम भूमिका,10.411298406470122
गुलाबी गेंद,10.411089072369446
मीडिया रिपोर्ट्स,10.41069796649346
ऊपर उठकर,10.410474407789565
वाटर टैंक,10.41031007934788
प्रीलिम्स परीक्षा,10.409870864068642
रिंग रोड,10.409732321682664
प्‍ लेन,10.409688956835092
त्वरित निस्तारण,10.40939167975574
पार्टी बीजेपी),10.408885223416625
सुपर लीग,10.408413044175282
ओरिएंटल बैंक,10.408288318474806
पैसे कमा,10.40762396285574
मंडराने लगा,10.407008463636355
हल निकालना,10.406900146126207
फ्री वाई,10.406764107591068
रघु शर्मा,10.406517603948954
नाटक अकादमी,10.405062849733197
पीठासीन अधिकारी,10.404690133001912
समाचार चैनलों,10.404684920973514
लोकल ट्रेनों,10.404246067773869
कदम उठाएं,10.404183760845655
अपकमिंग मूवी,10.403795261081552
पदक जीतना,10.403532701506073
रिक्शा चालक,10.403419333254817
जस्टिस रंजन,10.403392393026355
कन्या छात्रावास,10.403149820210135
ड्रग इंस्पेक्टर,10.402767761142536
सकुशल बरामद,10.402455176107894
काला झंडा,10.402154429181662
स्त्री रोग,10.401530749164893
32 GB,10.401274687968112
तेज हवाओं,10.401031886680057
निर्दलीय प्रत्याशियों,10.400765935828128
थप्पड़ मार,10.400684938284025
पिछला कैमरा,10.400243415312609
मेधावी छात्र,10.400032431414358
देशी शराब,10.399633831015578
एंड जॉनसन,10.399380482454585
कोल इंडिया,10.397962397773142
बंबई उच्च,10.39642442589794
एसएसपी बबलू,10.396406878504767
इंटरनेशनल एयरपोर्ट,10.395962777503048
खर्च वहन,10.395685487063622
न्याय दिलाने,10.395037248413324
स्वामी सत्संग,10.395023752796428
कभी कभार,10.395015440296719
पशुपतिनाथ मंदिर,10.394752415186971
आनंद विहार,10.394706049375584
पत्थर फेंकने,10.394603187824618
नारे लगाते,10.39389976653621
चोटें आई,10.3937244442933
367 D,10.393059376653326
सत्र न्यायाधीश,10.392710889757494
भुगतना पड़ा,10.39227115787261
दिल खोलकर,10.391382620086516
कचरा कलेक्शन,10.391337891422499
प्रेमचंद अग्रवाल,10.390381285416096
कोचिंग संस्थानों,10.390274508047408
कप्तान टिम,10.39022829730063
मां कात्यायनी,10.390162277692792
गंदा पानी,10.389889602207745
मुख्य कार्यपालन,10.389589001369139
आजम खान,10.389469095169808
सेकेंडरी स्कूल,10.389029914476499
